transaction_id,card_id,pan_masked,product_id,cohort_id,timestamp_utc,tx_time_seconds,mti,stan,rrn,auth_code,response_code,auth_response_code,pos_entry_mode,pos_condition_code,eci,trans_status_3ds,vaai_score,amount,amount_minor,currency,available_balance,credit_limit,mcc,merchant_id
TX_00000013,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T09:30:20.237123+00:00,1704101420.24,0100,000014,170410142014,A83831,00,00,071,00,,Y,8,2284.35,228435,INR,170227.13,194802.72101686738,5311,M_5311_00052
TX_00000014,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T09:32:44.248813+00:00,1704101564.25,0100,000015,170410156415,A36461,00,00,051,00,,Y,35,2511.83,251183,INR,167942.77,194802.72101686738,5311,M_5311_00052
TX_00000015,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T09:47:45.364200+00:00,1704102465.36,0100,000016,170410246516,A23116,00,00,071,00,,Y,12,1720.06,172006,INR,165430.95,194802.72101686738,5311,M_5311_00052
TX_00000016,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T10:17:45.364200+00:00,1704104265.36,0100,000017,170410426517,A37639,00,00,012,59,05,Y,8,3313.59,331359,INR,163710.89,194802.72101686738,5812,M_5812_00021
TX_00000017,CARD_000195,607152******9445,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T10:31:04.220252+00:00,1704105064.22,0100,000018,170410506418,A81465,00,00,012,59,05,Y,10,518.56,51856,INR,115583.22,132336.95454946754,5999,M_5999_00142
TX_00000018,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T10:32:59.798771+00:00,1704105179.8,0100,000019,170410517919,A42348,00,00,012,59,05,Y,15,2286.52,228652,INR,160397.3,194802.72101686738,5999,M_5999_00142
TX_00000019,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T10:36:00.354588+00:00,1704105360.35,0100,000020,170410536020,A59018,00,00,071,00,,Y,1,670.7,67070,INR,158110.78,194802.72101686738,5812,M_5812_00123
TX_00000020,CARD_000227,607152******2608,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T10:40:45.760404+00:00,1704105645.76,0100,000021,170410564521,A85288,00,00,102,59,05,Y,4,2077.09,207709,INR,157440.09,194802.72101686738,5812,M_5812_00021
TX_00000021,CARD_000407,607152******3352,IN_PROD_ENTRY_FD_BACKED,C2_FIXED_INCOME_SENIOR,2024-01-01T10:45:54.252130+00:00,1704105954.25,0100,000022,170410595422,A33346,00,00,071,00,,Y,1,1113.44,111344,INR,14659.43,17226.654958057487,5812,M_5812_00081
TX_00000022,CARD_000407,607152******3352,IN_PROD_ENTRY_FD_BACKED,C2_FIXED_INCOME_SENIOR,2024-01-01T11:00:08.901947+00:00,1704106808.9,0100,000023,170410680823,A67280,00,00,071,00,,Y,31,711.04,71104,INR,13545.99,17226.654958057487,5812,M_5812_00081
TX_00000023,CARD_000407,607152******3352,IN_PROD_ENTRY_FD_BACKED,C2_FIXED_INCOME_SENIOR,2024-01-01T11:07:26.516614+00:00,1704107246.52,0100,000024,170410724624,A22905,00,00,051,00,,Y,6,1895.05,189505,INR,12834.95,17226.654958057487,5812,M_5812_00081
TX_00000024,CARD_000633,607152******1852,IN_PROD_ENTRY_FD_BACKED,C1_HOURLY_GIG_WORKER,2024-01-01T11:38:23.860689+00:00,1704109103.86,0100,000025,170410910325,A26140,00,00,051,00,,Y,7,1178.15,117815,INR,14256.31,17531.277251292267,5814,M_5814_00118
TX_00000025,CARD_000859,607152******1058,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-01T11:56:08.077864+00:00,1704110168.08,0100,000026,170411016826,,57,57,012,59,07,N,63,1481.34,148134,INR,253863.61,296795.5172049382,5812,M_5812_00021
TX_00000026,CARD_000585,607152******8086,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T13:36:31.509880+00:00,1704116191.51,0100,000027,170411619127,A96159,00,00,071,00,,Y,8,2731.74,273174,INR,91172.97,96980.98996775517,5411,M_5411_00068
TX_00000027,CARD_000585,607152******8086,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T13:41:48.019662+00:00,1704116508.02,0100,000028,170411650828,A79125,00,00,051,00,,Y,23,1799.37,179937,INR,88441.24,96980.98996775517,5411,M_5411_00068
TX_00000028,CARD_000585,607152******8086,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T13:56:48.333866+00:00,1704117408.33,0100,000029,170411740829,A61956,00,00,071,00,,Y,5,1822.7,182270,INR,86641.87,96980.98996775517,5411,M_5411_00068
TX_00000029,CARD_000585,607152******8086,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T14:25:51.689000+00:00,1704119151.69,0100,000030,170411915130,A26988,00,00,051,00,,Y,8,571.0,57100,INR,84819.17,96980.98996775517,5411,M_5411_00068
TX_00000030,CARD_000585,607152******8086,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T14:55:51.689000+00:00,1704120951.69,0100,000031,170412095131,A58193,00,00,051,00,,Y,36,33049.82,3304982,INR,84248.17,96980.98996775517,5812,M_5812_00047
TX_00000031,CARD_000381,607152******5725,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T16:53:05.779163+00:00,1704127985.78,0100,000032,170412798532,,57,57,012,59,07,N,16,6477.69,647769,INR,229465.77,257547.44674234965,5411,M_5411_00058
TX_00000032,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T18:05:42.052359+00:00,1704132342.05,0100,000033,170413234233,A47324,00,00,051,00,,Y,33,1432.48,143248,INR,3463062.72,3687144.4267687667,5812,M_5812_00021
TX_00000033,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T18:12:54.998553+00:00,1704132775.0,0100,000034,170413277434,A61982,00,00,051,00,,Y,45,1070.95,107095,INR,3461630.24,3687144.4267687667,5812,M_5812_00021
TX_00000034,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T18:26:46.316049+00:00,1704133606.32,0100,000035,170413360635,A93081,00,00,071,00,,Y,20,4753.24,475324,INR,3460559.29,3687144.4267687667,5812,M_5812_00021
TX_00000035,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T18:49:58.072871+00:00,1704134998.07,0100,000036,170413499836,,63,63,012,59,07,N,15,1339.12,133912,INR,3455806.05,3687144.4267687667,5999,M_5999_00142
TX_00000036,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:05:08.670695+00:00,1704135908.67,0100,000037,170413590837,,63,63,012,59,07,N,18,1723.81,172381,INR,3455806.05,3687144.4267687667,5812,M_5812_00081
TX_00000037,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:13:50.807034+00:00,1704136430.81,0100,000038,170413643038,A68977,00,00,012,59,05,Y,18,4199.63,419963,INR,3455806.05,3687144.4267687667,5411,M_5411_00015
TX_00000038,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:17:36.933217+00:00,1704136656.93,0100,000039,170413665639,,63,63,012,59,07,N,49,4268.87,426887,INR,3451606.41,3687144.4267687667,5411,M_5411_00015
TX_00000039,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:23:49.946013+00:00,1704137029.95,0100,000040,170413702940,,65,65,071,00,,Y,44,10134.89,1013489,INR,3451606.41,3687144.4267687667,5542,M_5542_00121
TX_00000040,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:42:04.623814+00:00,1704138124.62,0100,000041,170413812441,A17995,00,00,071,00,,Y,36,1051.4,105140,INR,3451606.41,3687144.4267687667,5542,M_5542_00121
TX_00000041,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T19:53:41.182617+00:00,1704138821.18,0100,000042,170413882142,A23840,00,00,012,59,05,Y,20,598.22,59822,INR,3450555.01,3687144.4267687667,5912,M_5912_00003
TX_00000042,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T20:04:55.457727+00:00,1704139495.46,0100,000043,170413949543,A95821,00,00,051,00,,Y,18,11483.88,1148388,INR,3449956.79,3687144.4267687667,5542,M_5542_00121
TX_00000043,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T20:17:04.831271+00:00,1704140224.83,0100,000044,170414022444,A38957,00,00,012,59,05,Y,7,3583.97,358397,INR,3438472.91,3687144.4267687667,5812,M_5812_00021
TX_00000044,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T20:27:30.139765+00:00,1704140850.14,0100,000045,170414085045,A15593,00,00,051,00,,Y,10,31531.95,3153195,INR,3434888.93,3687144.4267687667,5542,M_5542_00121
TX_00000045,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T20:36:51.140869+00:00,1704141411.14,0100,000046,170414141146,A86343,00,00,051,00,,Y,23,34468.15,3446815,INR,3403356.98,3687144.4267687667,5542,M_5542_00121
TX_00000046,CARD_000743,607152******2263,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-01T20:41:31.584706+00:00,1704141691.58,0100,000047,170414169147,A82448,00,00,051,00,,Y,7,16254.94,1625494,INR,3368888.83,3687144.4267687667,5542,M_5542_00121
TX_00000047,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:00:17.102823+00:00,1704142817.1,0100,000048,170414281748,A61355,00,00,051,00,,Y,10,2100.9,210090,INR,99573.69,113887.24030703303,5541,M_5541_00132
TX_00000048,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:03:17.376526+00:00,1704142997.38,0100,000049,170414299749,A25012,00,00,071,00,,Y,19,1392.06,139206,INR,97472.79,113887.24030703303,5541,M_5541_00132
TX_00000049,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:07:34.142075+00:00,1704143254.14,0100,000050,170414325450,A51457,00,00,071,00,,Y,24,2377.51,237751,INR,96080.73,113887.24030703303,5541,M_5541_00132
TX_00000050,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:12:32.692403+00:00,1704143552.69,0100,000051,170414355251,A54792,00,00,071,00,,Y,23,1366.94,136694,INR,93703.22,113887.24030703303,5541,M_5541_00132
TX_00000051,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:15:35.113163+00:00,1704143735.11,0100,000052,170414373552,A15055,00,00,071,00,,Y,16,1888.09,188809,INR,92336.28,113887.24030703303,5541,M_5541_00132
TX_00000052,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:17:44.467166+00:00,1704143864.47,0100,000053,170414386453,A81442,00,00,102,59,05,Y,36,1096.52,109652,INR,90448.19,113887.24030703303,5812,M_5812_00102
TX_00000053,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:21:23.853138+00:00,1704144083.85,0100,000054,170414408354,A27469,00,00,071,00,,Y,36,343.66,34366,INR,89351.66,113887.24030703303,5541,M_5541_00132
TX_00000054,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:25:12.952292+00:00,1704144312.95,0100,000055,170414431255,A60915,00,00,051,00,,Y,12,1183.63,118363,INR,89008.0,113887.24030703303,5541,M_5541_00132
TX_00000055,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:27:48.860550+00:00,1704144468.86,0100,000056,170414446856,A94398,00,00,071,00,,Y,3,1205.56,120556,INR,87824.38,113887.24030703303,5541,M_5541_00132
TX_00000056,CARD_000005,607152******9881,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-01T21:31:06.031706+00:00,1704144666.03,0100,000057,170414466657,A36700,00,00,051,00,,Y,41,1907.94,190794,INR,86618.81,113887.24030703303,5541,M_5541_00132
TX_00000057,CARD_000423,607152******7900,IN_PROD_SUPER_PREMIUM_HNI,C7_LUXURY_AFFLUENT,2024-01-02T04:41:13.150230+00:00,1704170473.15,0100,000058,170417047358,A96340,00,00,051,00,,Y,43,42681.52,4268152,INR,2102486.39,2348324.07221087,5542,M_5542_00053
TX_00000058,CARD_000423,607152******7900,IN_PROD_SUPER_PREMIUM_HNI,C7_LUXURY_AFFLUENT,2024-01-02T04:43:13.602408+00:00,1704170593.6,0100,000059,170417059359,A24560,00,00,051,00,,Y,16,24238.21,2423821,INR,2059804.87,2348324.07221087,5542,M_5542_00053
TX_00000059,CARD_000984,607152******4631,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T07:56:53.023941+00:00,1704182213.02,0100,000060,170418221360,A87348,00,00,071,00,,Y,6,2616.4,261640,INR,197938.14,221130.35497993242,5812,M_5812_00021
TX_00000060,CARD_000984,607152******4631,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T08:01:46.019149+00:00,1704182506.02,0100,000061,170418250661,A62215,00,00,102,59,05,Y,13,2030.52,203052,INR,195321.74,221130.35497993242,5311,M_5311_00079
TX_00000061,CARD_000073,607152******4667,IN_PROD_SUPER_PREMIUM_HNI,C7_LUXURY_AFFLUENT,2024-01-02T08:03:51.563054+00:00,1704182631.56,0100,000062,170418263162,A34342,00,00,102,59,05,Y,15,3097.93,309793,INR,2117828.61,2508263.780195722,5311,M_5311_00104
TX_00000062,CARD_000984,607152******4631,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T08:04:45.392997+00:00,1704182685.39,0100,000063,170418268563,A77323,00,00,102,59,05,Y,25,3473.97,347397,INR,193291.22,221130.35497993242,5411,M_5411_00036
TX_00000063,CARD_000073,607152******4667,IN_PROD_SUPER_PREMIUM_HNI,C7_LUXURY_AFFLUENT,2024-01-02T08:07:39.045058+00:00,1704182859.05,0100,000064,170418285964,A39746,00,00,051,00,,Y,12,30318.59,3031859,INR,2114730.69,2508263.780195722,5311,M_5311_00052
TX_00000064,CARD_000984,607152******4631,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T08:09:42.547470+00:00,1704182982.55,0100,000065,170418298265,A86540,00,00,071,00,,Y,24,2439.37,243937,INR,189817.25,221130.35497993242,5812,M_5812_00021
TX_00000065,CARD_000984,607152******4631,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T08:14:02.350554+00:00,1704183242.35,0100,000066,170418324266,A39997,00,00,102,59,05,Y,36,612.63,61263,INR,187377.88,221130.35497993242,5999,M_5999_00142
TX_00000066,CARD_000073,607152******4667,IN_PROD_SUPER_PREMIUM_HNI,C7_LUXURY_AFFLUENT,2024-01-02T08:18:44.679829+00:00,1704183524.68,0100,000067,170418352467,A27478,00,00,051,00,,Y,5,32197.48,3219748,INR,2084412.09,2508263.780195722,5311,M_5311_00052
TX_00000067,CARD_000180,607152******7210,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-02T08:49:03.867519+00:00,1704185343.87,0100,000068,170418534368,A57204,00,00,012,59,05,Y,6,2177.38,217738,INR,116024.77,139110.0128285283,5812,M_5812_00021
TX_00000068,CARD_000180,607152******7210,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-02T08:55:24.938835+00:00,1704185724.94,0100,000069,170418572469,A24058,00,00,071,00,,Y,7,302.65,30265,INR,113847.39,139110.0128285283,5814,M_5814_00065
TX_00000069,CARD_000656,607152******5056,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-02T11:17:27.859845+00:00,1704194247.86,0100,000070,170419424770,,57,57,102,59,07,N,6,1159.13,115913,INR,73150.52,90363.55541231969,5812,M_5812_00021
TX_00000070,CARD_000800,607152******5577,IN_PROD_ENTRY_FD_BACKED,C2_FIXED_INCOME_SENIOR,2024-01-02T12:41:22.399751+00:00,1704199282.4,0100,000071,170419928271,A30683,00,00,051,00,,Y,3,1003.28,100328,INR,27404.6,29025.18492346694,5814,M_5814_00066
TX_00000071,CARD_000810,607152******9265,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-02T17:43:49.733511+00:00,1704217429.73,0100,000072,170421742972,A76207,00,00,102,59,05,Y,8,2338.78,233878,INR,156971.8,183074.08922510367,5814,M_5814_00056
TX_00000072,CARD_000045,607152******3232,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T02:16:42.594463+00:00,1704248202.59,0100,000073,170424820273,,59,59,012,59,07,N,86,128.69,12869,INR,77789.99,87346.55916749293,5812,M_5812_00021
TX_00000073,CARD_000360,607152******1887,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T06:02:44.517127+00:00,1704261764.52,0100,000074,170426176474,A55548,00,00,071,00,,Y,28,1585.69,158569,INR,136362.81,161745.68277762271,5411,M_5411_00074
TX_00000074,CARD_000484,607152******8340,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-03T06:43:46.089561+00:00,1704264226.09,0100,000075,170426422675,A82091,00,00,012,59,05,Y,28,10199.53,1019953,INR,3505560.68,4272961.258365275,5812,M_5812_00021
TX_00000075,CARD_000484,607152******8340,IN_PROD_SUPER_PREMIUM_HNI,C6_SMALL_BUSINESS_OWNER,2024-01-03T06:46:23.024531+00:00,1704264383.02,0100,000076,170426438376,,63,63,012,59,07,N,7,11528.72,1152872,INR,3495361.15,4272961.258365275,5999,M_5999_00142
TX_00000076,CARD_000078,607152******3297,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T09:24:58.207820+00:00,1704273898.21,0100,000077,170427389877,A24728,00,00,071,00,,Y,19,1458.66,145866,INR,160882.31,172848.11551244918,5411,M_5411_00028
TX_00000077,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T09:35:12.865025+00:00,1704274512.87,0100,000078,170427451278,A22056,00,00,012,59,05,Y,11,370.57,37057,INR,92316.59,100439.49331510879,5411,M_5411_00015
TX_00000078,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T09:36:35.657637+00:00,1704274595.66,0100,000079,170427459579,A77949,00,00,102,59,05,Y,10,574.17,57417,INR,91946.03,100439.49331510879,5812,M_5812_00047
TX_00000079,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T09:36:55.448839+00:00,1704274615.45,0100,000080,170427461580,A97076,00,00,012,59,05,Y,38,718.24,71824,INR,91371.85,100439.49331510879,5812,M_5812_00102
TX_00000080,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T09:40:02.139805+00:00,1704274802.14,0100,000081,170427480281,A16154,00,00,051,00,,Y,2,151.15,15115,INR,90653.61,100439.49331510879,5411,M_5411_00015
TX_00000081,CARD_000078,607152******3297,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T09:46:11.063931+00:00,1704275171.06,0100,000082,170427517182,A89591,00,00,071,00,,Y,33,2462.63,246263,INR,159423.65,172848.11551244918,5411,M_5411_00028
TX_00000082,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T09:56:31.333130+00:00,1704275791.33,0100,000083,170427579183,A68583,00,00,102,59,05,Y,17,1104.32,110432,INR,90502.46,100439.49331510879,6051,M_6051_00023
TX_00000083,CARD_000078,607152******3297,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T10:00:25.598008+00:00,1704276025.6,0100,000084,170427602584,A95213,00,00,012,59,05,Y,9,1429.74,142974,INR,156961.02,172848.11551244918,5411,M_5411_00058
TX_00000084,CARD_000078,607152******3297,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T10:20:39.323088+00:00,1704277239.32,0100,000085,170427723985,A60173,00,00,051,00,,Y,18,1262.69,126269,INR,155531.28,172848.11551244918,5812,M_5812_00067
TX_00000085,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T10:26:31.333130+00:00,1704277591.33,0100,000086,170427759186,A34873,00,00,071,00,,Y,27,618.08,61808,INR,89398.14,100439.49331510879,5411,M_5411_00015
TX_00000086,CARD_000078,607152******3297,IN_PROD_SALARIED_PRIME_REWARDS,C4_SUBURBAN_FAMILY,2024-01-03T10:33:18.964685+00:00,1704277998.96,0100,000087,170427799887,A26923,00,00,102,59,05,Y,13,2756.84,275684,INR,154268.59,172848.11551244918,5812,M_5812_00021
TX_00000087,CARD_000541,607152******3776,IN_PROD_SALARIED_PRIME_REWARDS,C5_URBAN_TECH_PROFESSIONAL,2024-01-03T10:40:26.862470+00:00,1704278426.86,0100,000088,170427842688,A99951,00,00,012,59,05,Y,11,3919.77,391977,INR,260989.12,280366.5499170826,5311,M_5311_00052
TX_00000088,CARD_000977,607152******9219,IN_PROD_SALARIED_PRIME_REWARDS,C3_YOUNG_ADULT_STUDENT,2024-01-03T10:43:50.484880+00:00,1704278630.48,0100,000089,170427863089,A90927,00,00,051,00,,Y,8,318.62,31862,INR,88780.07,100439.49331510879,5411,M_5411_00015
